domgi	accession	taxid	taxOrg	nPig	nGi
200311	TIGR03687	2530374	Jiangella sp. KC603	1	2
200311	TIGR03687	2530376	Micromonospora sp. 15K316	1	2
200311	TIGR03687	2530383	Nonomuraea sp. CH32	1	2
200311	TIGR03687	2530384	Saccharopolyspora sp. 16K309	1	2
200311	TIGR03687	2530388	Streptomyces sp. 8K308	1	2
200311	TIGR03687	2545468	Aeromicrobium sp. IC_218	1	2
200311	TIGR03687	2547960	Arthrobacter sp. SLN-3	1	2
200311	TIGR03687	2559236	Streptomyces sp. MZ04	1	2
200311	TIGR03687	2559593	Cellulomonas sp. HD19AZ1	1	2
200311	TIGR03687	2559606	Blastococcus sp. AZ43	1	2
200311	TIGR03687	2559607	Blastococcus sp. CT_GayMR16	1	2
200311	TIGR03687	2559608	Blastococcus sp. CT_GayMR19	1	2
200311	TIGR03687	2559609	Blastococcus sp. CT_GayMR20	1	2
200311	TIGR03687	2559610	Geodermatophilus sp. DF01_2	1	2
200311	TIGR03687	2559611	Mycobacterium sp. PS03_16	1	2
200311	TIGR03687	2559612	Blastococcus sp. TF02A_35	1	2
200311	TIGR03687	2562581	Streptomyces sp. RKND-216	1	2
200311	TIGR03687	2563100	Streptomyces sp. A0642	1	2
200311	TIGR03687	2563101	Streptomyces sp. A0958	1	2
200311	TIGR03687	2563103	Streptomyces sp. A1277	1	2
200311	TIGR03687	2565366	Arthrobacter sp. PAMC25564	1	2
200311	TIGR03687	2568881	Frankia sp. AvVan	1	2
200311	TIGR03687	2569761	Nocardioides sp. GY 10113	1	2
200311	TIGR03687	2569762	Nocardioides sp. GY 10127	1	2
200311	TIGR03687	2570927	Glycomyces sp. 18	1	2
200311	TIGR03687	2571029	Brachybacterium sp. SGAir0954	1	2
200311	TIGR03687	2571125	Streptomyces sp. jys28	1	2
200311	TIGR03687	2575374	Arthrobacter sp. 24S4-2	1	2
200311	TIGR03687	2575440	Nocardioides sp. dk3543	1	2
200311	TIGR03687	2575923	Brevibacterium sp. CS2	1	2
200311	TIGR03687	2576035	Arthrobacter sp. NamB2	1	2
200311	TIGR03687	2576308	Nakamurella sp. N5BH11	1	2
200311	TIGR03687	2580423	Streptomyces sp. NEAU-C151	1	2
200311	TIGR03687	1272	Kocuria varians	1	1
200311	TIGR03687	1308	Streptococcus thermophilus	1	1
200311	TIGR03687	1575	Leifsonia xyli	1	1
200311	TIGR03687	1665	Arthrobacter globiformis	1	1
200311	TIGR03687	1690	Bifidobacterium pseudolongum subsp. globosum	1	1
200311	TIGR03687	1764	Mycobacterium avium	1	1
200311	TIGR03687	1788	Mycolicibacter terrae	1	1
200311	TIGR03687	1828	Rhodococcus fascians	1	1
200311	TIGR03687	1829	Rhodococcus rhodochrous	1	1
200311	TIGR03687	1843	Nocardioides jensenii	1	1
200311	TIGR03687	1851	Saccharomonospora	1	1
200311	TIGR03687	1867	Actinoplanes teichomyceticus	1	1
200311	TIGR03687	1886	Streptomyces albidoflavus	1	1
200311	TIGR03687	1935	Streptomyces violaceoruber	1	1
200311	TIGR03687	1951	Streptomyces purpureus	1	1
200311	TIGR03687	1956	Streptomyces diastaticus	1	1
200311	TIGR03687	1967	Streptomyces kanamyceticus	1	1
200311	TIGR03687	1968	Streptomyces cellulosae	1	1
200311	TIGR03687	1990	Actinomadura atramentaria	1	1
200311	TIGR03687	1997	Microtetraspora fusca	1	1
200311	TIGR03687	2002	Streptosporangium amethystogenes	1	1
200311	TIGR03687	29320	Paenarthrobacter nicotinovorans	1	1
200311	TIGR03687	33876	Catenuloplanes japonicus	1	1
200311	TIGR03687	33895	Mycobacterium interjectum	1	1
200311	TIGR03687	33905	Bifidobacterium thermophilum	1	1
200311	TIGR03687	35619	Streptomyces griseoflavus	1	1
200311	TIGR03687	35620	Streptomyces hirsutus	1	1
200311	TIGR03687	35751	Sporichthya polymorpha	1	1
200311	TIGR03687	35754	Dactylosporangium aurantiacum	1	1
200311	TIGR03687	35762	Planobispora rosea	1	1
200311	TIGR03687	36812	Mycobacterium genavense	1	1
200311	TIGR03687	36821	Gordonia amarae	1	1
200311	TIGR03687	37327	Nocardia brevicatena	1	1
200311	TIGR03687	37333	Nocardia transvalensis	1	1
200311	TIGR03687	37926	Thermocrispum municipale	1	1
200311	TIGR03687	39122	Skermania piniformis	1	1
200311	TIGR03687	39478	Streptomyces laurentii	1	1
200311	TIGR03687	40516	Gordonia hydrophobica	1	1
200311	TIGR03687	43675	Rothia mucilaginosa	1	1
200311	TIGR03687	43771	Corynebacterium urealyticum	1	1
200311	TIGR03687	44060	Streptomyces megasporus	1	1
200311	TIGR03687	46161	Actinomadura kijaniata	1	1
200311	TIGR03687	46164	Actinomadura macra	1	1
200311	TIGR03687	46175	Microtetraspora niveoalba	1	1
200311	TIGR03687	47760	Streptomyces aurantiacus	1	1
200311	TIGR03687	47763	Streptomyces lydicus	1	1
200311	TIGR03687	49184	Kineosporia	1	1
200311	TIGR03687	53368	Hamadaea tsunoensis	1	1
200311	TIGR03687	53427	Gordonia hirsuta	1	1
200311	TIGR03687	53432	Nocardia uniformis	1	1
200311	TIGR03687	53440	Nocardiopsis listeri	1	1
200311	TIGR03687	53441	Nocardiopsis lucentensis	1	1
200311	TIGR03687	54010	Pseudonocardia asaccharolytica	1	1
200311	TIGR03687	58116	Glycomyces tenuis	1	1
200311	TIGR03687	58123	Spirillospora albida	1	1
200311	TIGR03687	58343	Streptomyces canus	1	1
200311	TIGR03687	58347	Kitasatospora azatica	1	1
200311	TIGR03687	58352	Kitasatospora mediocidica	1	1
200311	TIGR03687	60706	Actinomadura formosensis	1	1
200311	TIGR03687	60921	Sanguibacter suarezii	1	1
200311	TIGR03687	63959	Demetria terragena	1	1
200311	TIGR03687	64667	Mycobacterium lepraemurium	1	1
200311	TIGR03687	66369	Streptomyces carpinensis	1	1
200311	TIGR03687	66378	Streptomyces yerevanensis	1	1
200311	TIGR03687	66869	Streptomyces atroolivaceus	1	1
200311	TIGR03687	66875	Streptomyces catenulae	1	1
200311	TIGR03687	66883	Streptomyces cyaneofuscatus	1	1
200311	TIGR03687	66896	Streptomyces griseoplanus	1	1
200311	TIGR03687	67257	Streptomyces albus subsp. albus	1	1
200311	TIGR03687	67298	Streptomyces flavidovirens	1	1
200311	TIGR03687	67301	Streptomyces fragilis	1	1
200311	TIGR03687	67345	Streptomyces prasinus	1	1
200311	TIGR03687	67348	Streptomyces prunicolor	1	1
200311	TIGR03687	68194	Streptomyces durhamensis	1	1
200311	TIGR03687	68239	Streptomyces mirabilis	1	1
200311	TIGR03687	68264	Streptomyces rishiriensis	1	1
200311	TIGR03687	68268	Streptomyces showdoensis	1	1
200311	TIGR03687	68565	Actinomadura hibisca	1	1
200311	TIGR03687	76862	Cellulomonas iranensis	1	1
200311	TIGR03687	77133	uncultured bacterium	1	1
200311	TIGR03687	78355	Streptomyces somaliensis	1	1
200311	TIGR03687	78448	Bifidobacterium pullorum	1	1
200311	TIGR03687	80871	Cryptosporangium arvum	1	1
200311	TIGR03687	83291	Streptomyces armeniacus	1	1
200311	TIGR03687	84139	Gordonia sp.	1	1
200311	TIGR03687	89050	Streptomyces yeochonensis	1	1
200311	TIGR03687	93944	Nonomuraea gerenzanensis	1	1
200311	TIGR03687	103441	Pseudonocardia spinosispora	1	1
200311	TIGR03687	103721	Actinosynnema pretiosum subsp. pretiosum	1	1
200311	TIGR03687	103730	Actinokineospora inagensis	1	1
200311	TIGR03687	103733	Saccharothrix syringae	1	1
200311	TIGR03687	103838	Nonomuraea turkmeniaca	1	1
200311	TIGR03687	105422	Streptacidiphilus carbonis	1	1
200311	TIGR03687	105425	Streptacidiphilus albus	1	1
200311	TIGR03687	109329	Nocardiopsis trehalosi	1	1
200311	TIGR03687	111804	Actinomadura oligospora	1	1
200311	TIGR03687	113565	Actinoplanes globisporus	1	1
200311	TIGR03687	113571	Actinoplanes rectilineatus	1	1
200311	TIGR03687	121163	Schaalia suimastitidis	1	1
200311	TIGR03687	124252	Nocardiopsis halotolerans	1	1
200311	TIGR03687	124285	Nocardiopsis xinjiangensis	1	1
200311	TIGR03687	129052	Catelliglobosispora koreensis	1	1
200311	TIGR03687	129922	Saccharomonospora halophila	1	1
200311	TIGR03687	130796	Crossiella equi	1	1
200311	TIGR03687	131081	Corynebacterium capitovis	1	1
200311	TIGR03687	134962	Nocardia salmonicida	1	1
200311	TIGR03687	141693	Nocardiopsis kunsanensis	1	1
200311	TIGR03687	144177	Mobiluncus curtisii subsp. curtisii	1	1
200311	TIGR03687	144178	Mobiluncus curtisii subsp. holmesii	1	1
200311	TIGR03687	146020	Mycolicibacterium brisbanense	1	1
200311	TIGR03687	155975	Actinokineospora enzanensis	1	1
200311	TIGR03687	156981	Cellulomonas hominis	1	1
200311	TIGR03687	161358	Microtetraspora malaysiensis	1	1
200311	TIGR03687	169292	Corynebacterium aurimucosum	1	1
200311	TIGR03687	171292	uncultured Mycobacterium sp.	1	1
200311	TIGR03687	183916	Schaalia vaccimaxillae	1	1
200311	TIGR03687	187982	Amycolatopsis palatopharyngis	1	1
200311	TIGR03687	193461	Streptomyces aureus	1	1
200311	TIGR03687	199136	Arthrobacter koreensis	1	1
200311	TIGR03687	203523	Longispora albida	1	1
200311	TIGR03687	206043	Actinomyces oricola	1	1
200311	TIGR03687	206662	Streptomyces sp. FR-008	1	1
200311	TIGR03687	209249	Nocardia niigatensis	1	1
200311	TIGR03687	219305	Micromonospora sp. ATCC 39149	1	1
200311	TIGR03687	225453	Yaniella halotolerans	1	1
200311	TIGR03687	225762	Nocardiopsis alkaliphila	1	1
200311	TIGR03687	227319	Corynebacterium ciconiae	1	1
200311	TIGR03687	228398	Streptacidiphilus	1	1
200311	TIGR03687	228596	Nocardia shimofusensis	1	1
200311	TIGR03687	228599	Nocardia higoensis	1	1
200311	TIGR03687	229480	Arsenicicoccus bolidensis	1	1
200311	TIGR03687	234828	Corynebacterium caspium	1	1
200311	TIGR03687	239974	Nocardiopsis valliformis	1	1
200311	TIGR03687	239984	Nocardiopsis ganjiahuensis	1	1
200311	TIGR03687	245836	Nocardiopsis salina	1	1
200311	TIGR03687	246618	Bifidobacterium thermacidophilum	1	1
200311	TIGR03687	247333	Serinicoccus marinus	1	1
200311	TIGR03687	249058	Gordonia otitidis	1	1
200311	TIGR03687	253839	Streptomyces sp. C	1	1
200311	TIGR03687	256035	Glycomyces arizonensis	1	1
200311	TIGR03687	257275	Nocardia thailandica	1	1
200311	TIGR03687	257281	Nocardia concava	1	1
200311	TIGR03687	262806	Jonesia quinghaiensis	1	1
200311	TIGR03687	265976	Serinicoccus	1	1
200311	TIGR03687	266854	Granulicoccus phenolivorans	1	1
200311	TIGR03687	271431	Arthrobacter castelli	1	1
200311	TIGR03687	272161	Arthrobacter stackebrandtii	1	1
200311	TIGR03687	272548	Actinomyces dentalis	1	1
200311	TIGR03687	278209	Rhodococcus yunnanensis	1	1
200311	TIGR03687	280239	Nocardiopsis chromatogenes	1	1
200311	TIGR03687	281473	Jiangella gansuensis	1	1
200311	TIGR03687	281714	Nocardioides alkalitolerans	1	1
200311	TIGR03687	284042	Streptomyces violaceorubidus	1	1
200311	TIGR03687	285562	Streptomyces coelicoflavus	1	1
200311	TIGR03687	291968	Acaricomes phytoseiuli	1	1
200311	TIGR03687	304901	Actinospica robiniae	1	1
200311	TIGR03687	319705	Mycobacteroides abscessus subsp. bolletii	1	1
200311	TIGR03687	327277	Bifidobacterium crudilactis	1	1
200311	TIGR03687	328049	Nocardia jejuensis	1	1
200311	TIGR03687	330084	Amycolatopsis jejuensis	1	1
200311	TIGR03687	331526	Kribbia dieselivorans	1	1
200311	TIGR03687	342230	Amycolatopsis taiwanensis	1	1
200311	TIGR03687	346045	Amycolatopsis benzoatilytica	1	1
200311	TIGR03687	348043	Streptomyces davaonensis	1	1
200311	TIGR03687	348818	Streptacidiphilus oryzae	1	1
200311	TIGR03687	356828	Alloscardovia criceti	1	1
200311	TIGR03687	358707	Nocardia harenae	1	1
200311	TIGR03687	358823	Streptomyces olindensis	1	1
200311	TIGR03687	359159	Nonomuraea candida	1	1
200311	TIGR03687	359359	Smaragdicoccus niigatensis	1	1
200311	TIGR03687	366586	Ruania albidiflava	1	1
200311	TIGR03687	367299	Phycicoccus jejuensis	1	1
200311	TIGR03687	369723	Salinispora tropica CNB-440	1	1
200311	TIGR03687	369829	Saccharomonospora saliphila	1	1
200311	TIGR03687	369942	Sinomonas albida	1	1
200311	TIGR03687	371720	Streptomyces monomycini	1	1
200311	TIGR03687	376351	Gordonia shandongensis	1	1
200311	TIGR03687	381445	Amycolatopsis nigrescens	1	1
200311	TIGR03687	388357	Kocuria turfanensis	1	1
200311	TIGR03687	390989	Actinocatenispora sera	1	1
200311	TIGR03687	392828	Actinomadura chibensis	1	1
200311	TIGR03687	394734	Nocardioides insulae	1	1
200311	TIGR03687	396389	Aestuariimicrobium kwangyangense	1	1
200311	TIGR03687	397278	Marmoricola aequoreus	1	1
200311	TIGR03687	402229	Streptomyces sp. SM1	1	1
200311	TIGR03687	402650	Actinomycetospora chiangmaiensis	1	1
200311	TIGR03687	405770	Kocuria halotolerans	1	1
200311	TIGR03687	405782	Streptacidiphilus anmyonensis	1	1
200311	TIGR03687	408066	Rhodococcus kunmingensis	1	1
200311	TIGR03687	411235	Streptacidiphilus melanogenes	1	1
200311	TIGR03687	411481	Bifidobacterium adolescentis L2-32	1	1
200311	TIGR03687	412449	Leptospirillum ferrodiazotrophum	1	1
200311	TIGR03687	415212	Janibacter corallicola	1	1
200311	TIGR03687	417948	Brevibacterium album	1	1
200311	TIGR03687	419014	Alloscardovia	1	1
200311	TIGR03687	427918	Nitriliruptor alkaliphilus	1	1
200311	TIGR03687	433648	Nocardioides sediminis	1	1
200311	TIGR03687	433660	Nocardioides halotolerans	1	1
200311	TIGR03687	436229	Streptacidiphilus jeojiense	1	1
200311	TIGR03687	440482	Promicromonospora kroppenstedtii	1	1
200311	TIGR03687	441501	Corynebacterium massiliense	1	1
200311	TIGR03687	457406	Micromonospora sp. M42	1	1
200311	TIGR03687	457427	Streptomyces himastatinicus ATCC 53653	1	1
200311	TIGR03687	457428	Streptomyces lividans TK24	1	1
200311	TIGR03687	457429	Streptomyces pristinaespiralis ATCC 25486	1	1
200311	TIGR03687	459515	Nakamurella lactea	1	1
200311	TIGR03687	460086	Kribbella catacumbae	1	1
200311	TIGR03687	465541	Streptomyces sp. Mg1	1	1
200311	TIGR03687	467093	Ilumatobacter nonamiensis	1	1
200311	TIGR03687	467200	Streptomyces griseoflavus Tu4000	1	1
200311	TIGR03687	472569	Devriesea agamarum	1	1
200311	TIGR03687	479106	Haematomicrobium sanguinis	1	1
200311	TIGR03687	485602	Actinophytocola xinjiangensis	1	1
200311	TIGR03687	487732	Corynebacterium ulceribovis	1	1
200311	TIGR03687	489915	Corynebacterium sputi	1	1
200311	TIGR03687	494023	Paeniglutamicibacter antarcticus	1	1
200311	TIGR03687	500153	Streptomyces avicenniae	1	1
200311	TIGR03687	508770	Sciscionella marina	1	1
200311	TIGR03687	515814	Nesterenkonia alba	1	1
200311	TIGR03687	518635	Bifidobacterium angulatum DSM 20098 = JCM 7096	1	1
200311	TIGR03687	521392	Helcobacillus massiliensis	1	1
200311	TIGR03687	526067	Haloglycomyces albus	1	1
200311	TIGR03687	533267	Actinopolymorpha alba	1	1
200311	TIGR03687	541095	Corynebacterium lubricantis	1	1
200311	TIGR03687	543632	Actinoplanes subtropicus	1	1
200311	TIGR03687	545121	Streptomyces atriruber	1	1
200311	TIGR03687	549819	Streptomyces sp. TP-A0874	1	1
200311	TIGR03687	551276	Pseudonocardia acaciae	1	1
200311	TIGR03687	553191	Bifidobacterium dentium JCVIHMP022	1	1
200311	TIGR03687	556548	Corynebacterium freiburgense	1	1
200311	TIGR03687	565556	Streptomyces sp. SM10	1	1
200311	TIGR03687	566461	Streptomyces viridosporus ATCC 14672	1	1
200311	TIGR03687	571915	Corynebacterium mustelae	1	1
200311	TIGR03687	577470	Demequina salsinemoris	1	1
200311	TIGR03687	579932	Streptomyces sp. FXJ7.023	1	1
200311	TIGR03687	591159	Streptomyces viridochromogenes DSM 40736	1	1
200311	TIGR03687	591198	Euzebya tangerina	1	1
200311	TIGR03687	592378	Kocuria koreensis	1	1
200311	TIGR03687	596312	Micrococcus luteus SK58	1	1
200311	TIGR03687	616997	Hoyosella altamirensis	1	1
200311	TIGR03687	630403	Tomitella biformata	1	1
200311	TIGR03687	661979	Brachybacterium squillarum	1	1
200311	TIGR03687	665007	Streptomyces incarnatus	1	1
200311	TIGR03687	665550	Dietzia alimentaria	1	1
200311	TIGR03687	671143	Candidatus Methylomirabilis oxyfera	1	1
200311	TIGR03687	676199	Demequina oxidasica	1	1
200311	TIGR03687	676200	Demequina aurantiaca	1	1
200311	TIGR03687	676202	Demequina globuliformis	1	1
200311	TIGR03687	680198	Streptomyces scabiei 87.22	1	1
200311	TIGR03687	683315	Frankia sp. DC12	1	1
200311	TIGR03687	702383	Jiangella muralis	1	1
200311	TIGR03687	706439	Actinomyces sp. oral taxon 171 str. F0337	1	1
200311	TIGR03687	712124	Actinomyces sp. oral taxon 448	1	1
200311	TIGR03687	714197	Nocardiopsis sp. FIRDI 009	1	1
200311	TIGR03687	718014	Microbispora sp. GMKU363	1	1
200311	TIGR03687	746033	Piscicoccus intestinalis	1	1
200311	TIGR03687	795955	Nesterenkonia sp. F	1	1
200311	TIGR03687	862422	Actinotalea fermentans ATCC 43279 = JCM 9966 = DSM 3133	1	1
200311	TIGR03687	888056	Actinomyces sp. oral taxon 448 str. F0400	1	1
200311	TIGR03687	913774	Oidiodendron maius Zn	1	1
200311	TIGR03687	935866	Nocardioides sp. J54	1	1
200311	TIGR03687	996637	Streptomyces griseoaurantiacus M045	1	1
200311	TIGR03687	1003195	Streptomyces cattleya NRRL 8057 = DSM 46488	1	1
200311	TIGR03687	1030533	Streptomyces sp. Wb2n-11	1	1
200311	TIGR03687	1032851	Corynebacterium nuruki	1	1
200311	TIGR03687	1033736	Brevibacterium senegalense	1	1
200311	TIGR03687	1045009	Citricoccus sp. CH26A	1	1
200311	TIGR03687	1046556	Nocardioides daejeonensis	1	1
200311	TIGR03687	1050153	Ornithinimicrobium murale	1	1
200311	TIGR03687	1055352	Streptomyces sp. W007	1	1
200311	TIGR03687	1056816	Nocardia sp. BMG51109	1	1
200311	TIGR03687	1069073	Amycolatopsis halophila	1	1
200311	TIGR03687	1075090	Gordonia amarae NBRC 15530	1	1
200311	TIGR03687	1077972	Arthrobacter globiformis NBRC 12137	1	1
200311	TIGR03687	1088767	Thermoactinospora rubra	1	1
200311	TIGR03687	1095025	Demequina flava	1	1
200311	TIGR03687	1095026	Demequina sediminicola	1	1
200311	TIGR03687	1101188	Arthrobacter sp. MA-N2	1	1
200311	TIGR03687	1108044	Gordonia otitidis NBRC 100426	1	1
200311	TIGR03687	1118963	Arthrobacter sp. Rue61a	1	1
200311	TIGR03687	1120938	Actinomadura flavalba	1	1
200311	TIGR03687	1121721	Gordonia kroppenstedtii	1	1
200311	TIGR03687	1121927	Gordonia hirsuta DSM 44140 = NBRC 16056	1	1
200311	TIGR03687	1132441	Arthrobacter sp. 35W	1	1
200311	TIGR03687	1136432	Streptomyces sp. CNH189	1	1
200311	TIGR03687	1137268	Nocardiopsis sp. CNT312	1	1
200311	TIGR03687	1137269	Streptomyces sp. CNH099	1	1
200311	TIGR03687	1137961	Allokutzneria sp. NRRL B-24872	1	1
200311	TIGR03687	1141647	Nocardia arizonensis	1	1
200311	TIGR03687	1151061	Tsukamurella sp. 1534	1	1
200311	TIGR03687	1155714	Streptomyces sp. LaPpAH-108	1	1
200311	TIGR03687	1155718	Streptomyces sp. MspMP-M5	1	1
200311	TIGR03687	1156844	Streptomyces sp. HmicA12	1	1
200311	TIGR03687	1157634	Streptomyces sp. Amel2xE9	1	1
200311	TIGR03687	1157635	Streptomyces sp. ATexAB-D23	1	1
200311	TIGR03687	1157637	Streptomyces sp. BoleA5	1	1
200311	TIGR03687	1160137	Nocardia sp. BMG111209	1	1
200311	TIGR03687	1160705	Streptomyces viridochromogenes Tue57	1	1
200311	TIGR03687	1160712	Mycobacterium avium subsp. hominissuis 3388	1	1
200311	TIGR03687	1169152	Nocardia sp. CNY236	1	1
200311	TIGR03687	1172188	Terracoccus sp. 273MFTsu3.1	1	1
200311	TIGR03687	1194083	Tetrasphaera japonica T1-X7	1	1
200311	TIGR03687	1214064	Promicromonosporaceae bacterium W15	1	1
200311	TIGR03687	1214101	Streptomyces davaonensis JCM 4913	1	1
200311	TIGR03687	1217415	Lysinimicrobium	1	1
200311	TIGR03687	1220583	Gordonia aichiensis NBRC 108223	1	1
200311	TIGR03687	1227262	Actinomyces johnsonii F0510	1	1
200311	TIGR03687	1229203	actinobacterium LLX17	1	1
200311	TIGR03687	1232429	Nesterenkonia massiliensis	1	1
200311	TIGR03687	1246458	Nocardiopsis potens	1	1
200311	TIGR03687	1255578	Micrococcus luteus Mu201	1	1
200311	TIGR03687	1258893	Arthrobacter ruber	1	1
200311	TIGR03687	1260983	Leptospirillum sp. Group IV 'UBA BS'	1	1
200311	TIGR03687	1267973	Arthrobacter sp. H5	1	1
200311	TIGR03687	1267981	Arthrobacter sp. H20	1	1
200311	TIGR03687	1280675	Bifidobacterium sp. AGR2158	1	1
200311	TIGR03687	1283283	Frankia sp. Iso899	1	1
200311	TIGR03687	1283287	Nocardioides sp. Iso805N	1	1
200311	TIGR03687	1288080	Streptomyces sp. CNT360	1	1
200311	TIGR03687	1288082	Streptomyces sp. CNH287	1	1
200311	TIGR03687	1288083	Streptomyces sp. TAA040	1	1
200311	TIGR03687	1288391	Actinomyces timonensis	1	1
200311	TIGR03687	1288636	Ornithinimicrobium flavum	1	1
200311	TIGR03687	1289387	Streptomyces sp. TAA204	1	1
200311	TIGR03687	1298863	Marmoricola sp. URHB0036	1	1
200311	TIGR03687	1298880	Streptomyces sp. TAA486	1	1
200311	TIGR03687	1299330	Mycobacterium avium subsp. avium 2285 (R)	1	1
200311	TIGR03687	1299332	Mycobacterium ulcerans str. Harvey	1	1
200311	TIGR03687	1300344	Isoptericola dokdonensis DS-3	1	1
200311	TIGR03687	1302620	Cellulomonas sp. URHD0024	1	1
200311	TIGR03687	1303692	Streptomyces fulvissimus DSM 40593	1	1
200311	TIGR03687	1304279	Mycobacterium tuberculosis str. Haarlem/NITR202	1	1
200311	TIGR03687	1304865	Cellulomonas sp. KRMCY2	1	1
200311	TIGR03687	1305826	Streptomyces sp. Amel2xC10	1	1
200311	TIGR03687	1305837	Streptomyces sp. CNS606	1	1
200311	TIGR03687	1306538	Frankia symbiont of Coriaria arborea	1	1
200311	TIGR03687	1312954	Arthrobacter sp. Br18	1	1
200311	TIGR03687	1312959	Arthrobacter sp. H14	1	1
200311	TIGR03687	1312978	Arthrobacter sp. H41	1	1
200311	TIGR03687	1313172	Ilumatobacter coccineus YM16-304	1	1
200311	TIGR03687	1321817	Actinomyces graevenitzii F0530	1	1
200311	TIGR03687	1325934	Actinomyces polynesiensis	1	1
200311	TIGR03687	1329411	Bifidobacterium aesculapii	1	1
200311	TIGR03687	1339234	Kocuria sp. ZOR0020	1	1
200311	TIGR03687	1352348	Allosalinactinospora lopnorensis	1	1
200311	TIGR03687	1353275	Mycobacteroides abscessus V06705	1	1
200311	TIGR03687	1366592	uncultured bacterium esnapd12	1	1
200311	TIGR03687	1377993	Streptomyces hyaluromycini	1	1
200311	TIGR03687	1379686	Streptomyces sp. AW19M42	1	1
200311	TIGR03687	1380346	Streptomyces sp. URHA0041	1	1
200311	TIGR03687	1380347	Geodermatophilaceae bacterium URHB0048	1	1
200311	TIGR03687	1380353	Geodermatophilaceae bacterium URHB0062	1	1
200311	TIGR03687	1380354	Cellulomonas sp. URHE0023	1	1
200311	TIGR03687	1380356	Blastococcus sp. URHD0036	1	1
200311	TIGR03687	1380370	Intrasporangiaceae bacterium URHB0013	1	1
200311	TIGR03687	1380386	Mycobacterium sp. URHB0044	1	1
200311	TIGR03687	1380388	Nocardioides sp. URHA0032	1	1
200311	TIGR03687	1380392	Nocardioides sp. URHA0020	1	1
200311	TIGR03687	1380393	Geodermatophilaceae bacterium URHA0031	1	1
200311	TIGR03687	1394175	Bifidobacterium sp. 7101	1	1
200311	TIGR03687	1394176	Bifidobacterium sp. A11	1	1
200311	TIGR03687	1402194	Bifidobacterium animalis subsp. animalis IM386	1	1
200311	TIGR03687	1403948	Varibaculum cambriense DORA_20	1	1
200311	TIGR03687	1414719	Corynebacterium jeddahense	1	1
200311	TIGR03687	1415402	Kocuria sp. 36	1	1
200311	TIGR03687	1417980	Streptomyces odonnellii	1	1
200311	TIGR03687	1427372	Mycobacterium tuberculosis variant microti OV254	1	1
200311	TIGR03687	1428620	Streptomyces humi	1	1
200311	TIGR03687	1429438	Candidatus Entotheonella factor	1	1
200311	TIGR03687	1429439	Candidatus Entotheonella gemina	1	1
200311	TIGR03687	1444768	Kitasatospora sp. MBT63	1	1
200311	TIGR03687	1445613	Sciscionella sp. SE31	1	1
200311	TIGR03687	1449069	Rhodococcus sp. UNC363MFTsu5.1	1	1
200311	TIGR03687	1454010	Cellulomonas sp. HZM	1	1
200311	TIGR03687	1461584	Arthrobacter saudimassiliensis	1	1
200311	TIGR03687	1463833	Streptomyces sp. NRRL B-24484	1	1
200311	TIGR03687	1463856	Streptomyces sp. NRRL F-5123	1	1
200311	TIGR03687	1463857	Streptomyces sp. NRRL F-5126	1	1
200311	TIGR03687	1463860	Streptomyces sp. NRRL F-5193	1	1
200311	TIGR03687	1463861	Streptomyces sp. NRRL F-525	1	1
200311	TIGR03687	1463886	Streptomyces sp. NRRL S-15	1	1
200311	TIGR03687	1463901	Streptomyces sp. NRRL S-340	1	1
200311	TIGR03687	1463902	Streptomyces sp. NRRL S-350	1	1
200311	TIGR03687	1463903	Streptomyces sp. NRRL S-37	1	1
200311	TIGR03687	1463919	Streptomyces sp. NRRL S-813	1	1
200311	TIGR03687	1463920	Streptomyces sp. NRRL S-87	1	1
200311	TIGR03687	1463926	Streptomyces sp. NRRL WC-3626	1	1
200311	TIGR03687	1464554	Aeromicrobium massiliense	1	1
200311	TIGR03687	1465811	Cellulomonas massiliensis	1	1
200311	TIGR03687	1465825	Timonella senegalensis	1	1
200311	TIGR03687	1470358	Candidatus Blastococcus massiliensis	1	1
200311	TIGR03687	1472165	Talaromyces cellulolyticus	1	1
200311	TIGR03687	1479623	Curtobacterium sp. S6	1	1
200311	TIGR03687	1496689	Arthrobacter sp. L77	1	1
200311	TIGR03687	1497974	Georgenia sp. SUBG003	1	1
200311	TIGR03687	1499966	Candidatus Moduliflexus flocculans	1	1
200311	TIGR03687	1499967	Candidatus Vecturithrix granuli	1	1
200311	TIGR03687	1503470	cyanobacterium TDX16	1	1
200311	TIGR03687	1504320	actinobacterium acAcidi	1	1
200311	TIGR03687	1520455	Streptomyces sp. PanSC19	1	1
200311	TIGR03687	1522309	Flaviflexus massiliensis	1	1
200311	TIGR03687	1522310	Mobilicoccus massiliensis	1	1
200311	TIGR03687	1522317	Nigerium massiliense	1	1
200311	TIGR03687	1531955	Sinomonas mesophila	1	1
200311	TIGR03687	1536641	Lysinimicrobium iriomotense	1	1
200311	TIGR03687	1542435	Nocardioides solisilvae	1	1
200311	TIGR03687	1550035	Streptomyces sp. NBRC 109706	1	1
200311	TIGR03687	1550233	Blastococcus sp. DSM 44205	1	1
200311	TIGR03687	1550399	marine actinobacterium MedAcidi-G1	1	1
200311	TIGR03687	1550401	marine actinobacterium MedAcidi-G2B	1	1
200311	TIGR03687	1553907	Streptomyces sp. CT34	1	1
200311	TIGR03687	1570137	Arthrobacter sp. B6	1	1
